x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.5862068965517241,0.7241379310344828,-0.003046646587949037,-0.03081401070540209,0.03,911.41
-0.5862068965517241,0.7931034482758621,-0.0026234415529474272,-0.022799256593312094,0.02,769.06
-0.5862068965517241,0.8620689655172413,-0.0009988651967012692,-0.015052326250833454,0.01,1406.94
-0.5862068965517241,0.9310344827586207,-0.0007809392534524262,-0.007482216180604407,0.01,858.1
-0.5172413793103449,-0.9310344827586207,-0.5911881708928124,-0.6511631972248757,0.06,10.14
-0.5172413793103449,-0.8620689655172413,-0.4923585891651685,-0.5839801423778925,0.09,18.61
-0.5172413793103449,-0.7931034482758621,-0.4062352116388456,-0.5236571253777442,0.12,28.9
-0.5172413793103449,-0.7241379310344828,-0.33561894953773785,-0.46948552935610466,0.13,39.89
-0.5172413793103449,-0.6551724137931034,-0.27393988722547147,-0.42082899843036015,0.15,53.62
-0.5172413793103449,-0.5862068965517241,-0.22458601820990448,-0.37711596240586825,0.15,67.92
-0.5172413793103449,-0.5172413793103449,-0.18218795994745962,-0.3378329225182578,0.16,85.43
-0.5172413793103449,-0.4482758620689655,-0.1492081153234835,-0.30251841934312085,0.15,102.75
-0.5172413793103449,-0.3793103448275862,-0.11925365378193868,-0.2707576120138872,0.15,127.04
-0.5172413793103449,-0.3103448275862069,-0.09618314551980195,-0.24217740506974672,0.15,151.79
-0.5172413793103449,-0.2413793103448276,-0.08022637747314329,-0.21644206568850294,0.14,169.79
-0.5172413793103449,-0.1724137931034483,-0.06145301043560536,-0.19324927981982254,0.13,214.47
-0.5172413793103449,-0.10344827586206896,-0.05065572575821331,-0.1723266008901204,0.12,240.19
-0.5172413793103449,-0.034482758620689655,-0.040561545823532885,-0.15342824936187563,0.11,278.26
-0.5172413793103449,0.034482758620689655,-0.0318312232151003,-0.1363322255516768,0.1,328.3
-0.5172413793103449,0.10344827586206896,-0.027806879686657023,-0.12083770179115343,0.09,334.56
-0.5172413793103449,0.1724137931034483,-0.02133269275023599,-0.10676266329640721,0.09,400.47
-0.5172413793103449,0.2413793103448276,-0.01793404275075036,-0.09394177003314093,0.08,423.82
-0.5172413793103449,0.3103448275862069,-0.012383341088132263,-0.08222441446073157,0.07,563.99
-0.5172413793103449,0.3793103448275862,-0.01126631570792995,-0.0714729523394893,0.06,534.4
-0.5172413793103449,0.4482758620689655,-0.009494993461225768,-0.0615610858183259,0.05,548.35
-0.5172413793103449,0.5172413793103449,-0.0067190686425867745,-0.052372379808899,0.05,679.46
-0.5172413793103449,0.5862068965517241,-0.005747978179142431,-0.04379889421802078,0.04,661.99
-0.5172413793103449,0.6551724137931034,-0.004246369747133951,-0.035739915971110946,0.03,741.66
-0.5172413793103449,0.7241379310344828,-0.003548693206254891,-0.02810077593172335,0.02,691.86
-0.5172413793103449,0.7931034482758621,-0.0018490963137085738,-0.02079173681945306,0.02,1024.43
-0.5172413793103449,0.8620689655172413,-0.001782924480771351,-0.013726939062551638,0.01,669.91
-0.5172413793103449,0.9310344827586207,-0.0009511177057535648,-0.006823392202139358,0.01,617.41
-0.4482758620689655,-0.9310344827586207,-0.531343217068845,-0.5806566676073841,0.05,9.28
-0.4482758620689655,-0.8620689655172413,-0.4472403653979991,-0.5207480472901008,0.07,16.44
-0.4482758620689655,-0.7931034482758621,-0.373023347919293,-0.46695667489588777,0.09,25.18
-0.4482758620689655,-0.7241379310344828,-0.31050579857848837,-0.4186506610441316,0.11,34.83
-0.4482758620689655,-0.6551724137931034,-0.2529507338061054,-0.375262553078132,0.12,48.35
-0.4482758620689655,-0.5862068965517241,-0.21255270468652115,-0.3362826691762822,0.12,58.21
-0.4482758620689655,-0.5172413793103449,-0.17181645291209685,-0.30125311109953695,0.13,75.33
-0.4482758620689655,-0.4482758620689655,-0.13808101069433804,-0.2697623852426764,0.13,95.37
