x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.9310344827586207,-0.9310344827586207,-29.760116615797017,NaN,NaN,NaN
-0.9310344827586207,-0.8620689655172413,-26.14491957408295,NaN,NaN,NaN
-0.9310344827586207,-0.7931034482758621,-23.402615919448657,NaN,NaN,NaN
-0.9310344827586207,-0.7241379310344828,-21.03258577968195,NaN,NaN,NaN
-0.9310344827586207,-0.6551724137931034,-18.857624647218515,NaN,NaN,NaN
-0.9310344827586207,-0.5862068965517241,-16.772727637852174,NaN,NaN,NaN
-0.9310344827586207,-0.5172413793103449,-14.69668971077258,NaN,NaN,NaN
-0.9310344827586207,-0.4482758620689655,-12.744898781146764,NaN,NaN,NaN
-0.9310344827586207,-0.3793103448275862,-10.858605399137716,NaN,NaN,NaN
-0.9310344827586207,-0.3103448275862069,-8.942075379350921,NaN,NaN,NaN
-0.9310344827586207,-0.2413793103448276,-7.00263005492207,NaN,NaN,NaN
-0.9310344827586207,-0.1724137931034483,-5.129683002109787,NaN,NaN,NaN
-0.9310344827586207,-0.10344827586206896,-3.2292328199783844,NaN,NaN,NaN
-0.9310344827586207,-0.034482758620689655,-1.3440887402816055,NaN,NaN,NaN
-0.9310344827586207,0.034482758620689655,0.4525297629705788,NaN,NaN,NaN
-0.9310344827586207,0.10344827586206896,2.2491580476193382,NaN,NaN,NaN
-0.9310344827586207,0.1724137931034483,4.022764774079038,NaN,NaN,NaN
-0.9310344827586207,0.2413793103448276,5.7051819784511935,NaN,NaN,NaN
-0.9310344827586207,0.3103448275862069,7.3575809100659395,NaN,NaN,NaN
-0.9310344827586207,0.3793103448275862,9.073748563758851,NaN,NaN,NaN
-0.9310344827586207,0.4482758620689655,10.499660362548784,NaN,NaN,NaN
-0.9310344827586207,0.5172413793103449,11.904478893657872,NaN,NaN,NaN
-0.9310344827586207,0.5862068965517241,13.036839475211641,NaN,NaN,NaN
-0.9310344827586207,0.6551724137931034,13.978938850241112,NaN,NaN,NaN
-0.9310344827586207,0.7241379310344828,14.259690083522667,NaN,NaN,NaN
-0.9310344827586207,0.7931034482758621,13.677956906573133,NaN,NaN,NaN
-0.9310344827586207,0.8620689655172413,11.328438171079735,NaN,NaN,NaN
-0.9310344827586207,0.9310344827586207,4.6900473482996565,NaN,NaN,NaN
-0.8620689655172413,-0.9310344827586207,-29.058379299298366,NaN,NaN,NaN
-0.8620689655172413,-0.8620689655172413,-25.56988795599467,NaN,NaN,NaN
-0.8620689655172413,-0.7931034482758621,-22.77792355371374,NaN,NaN,NaN
-0.8620689655172413,-0.7241379310344828,-20.318456093747443,NaN,NaN,NaN
-0.8620689655172413,-0.6551724137931034,-18.108941032658525,NaN,NaN,NaN
-0.8620689655172413,-0.5862068965517241,-16.052531927432113,NaN,NaN,NaN
-0.8620689655172413,-0.5172413793103449,-14.044835504780846,NaN,NaN,NaN
-0.8620689655172413,-0.4482758620689655,-12.240021701408441,NaN,NaN,NaN
-0.8620689655172413,-0.3793103448275862,-10.383641300351366,NaN,NaN,NaN
-0.8620689655172413,-0.3103448275862069,-8.581617785869415,NaN,NaN,NaN
-0.8620689655172413,-0.2413793103448276,-6.726628385451922,NaN,NaN,NaN
-0.8620689655172413,-0.1724137931034483,-5.028748809268507,NaN,NaN,NaN
-0.8620689655172413,-0.10344827586206896,-3.324444465412477,NaN,NaN,NaN
-0.8620689655172413,-0.034482758620689655,-1.5980548895093114,NaN,NaN,NaN
-0.8620689655172413,0.034482758620689655,0.0022655329308999134,NaN,NaN,NaN
-0.8620689655172413,0.10344827586206896,1.5868041640240802,NaN,NaN,NaN
-0.8620689655172413,0.1724137931034483,3.1237381483888376,NaN,NaN,NaN
-0.8620689655172413,0.2413793103448276,4.67601008149329,NaN,NaN,NaN
-0.8620689655172413,0.3103448275862069,6.025691571193638,NaN,NaN,NaN
-0.8620689655172413,0.3793103448275862,7.208023900046226,NaN,NaN,NaN
-0.8620689655172413,0.4482758620689655,8.362717278685492,NaN,NaN,NaN
-0.8620689655172413,0.5172413793103449,9.192893726188876,NaN,NaN,NaN
-0.8620689655172413,0.5862068965517241,9.80021108260856,NaN,NaN,NaN
-0.8620689655172413,0.6551724137931034,9.99156191525535,NaN,NaN,NaN
-0.8620689655172413,0.7241379310344828,9.272674004711693,NaN,NaN,NaN
-0.8620689655172413,0.7931034482758621,7.443184670459632,NaN,NaN,NaN
-0.8620689655172413,0.8620689655172413,3.6788053155702705,NaN,NaN,NaN
-0.8620689655172413,0.9310344827586207,-3.103725925909015,NaN,NaN,NaN
-0.7931034482758621,-0.9310344827586207,-27.390238888366316,NaN,NaN,NaN
-0.7931034482758621,-0.8620689655172413,-24.37185880347814,NaN,NaN,NaN
-0.7931034482758621,-0.7931034482758621,-21.763375139495626,NaN,NaN,NaN
-0.7931034482758621,-0.7241379310344828,-19.41238476159205,NaN,NaN,NaN
-0.7931034482758621,-0.6551724137931034,-17.17213803498497,NaN,NaN,NaN
-0.7931034482758621,-0.5862068965517241,-15.255645079931558,NaN,NaN,NaN
-0.7931034482758621,-0.5172413793103449,-13.335663972883804,NaN,NaN,NaN
-0.7931034482758621,-0.4482758620689655,-11.549674202658334,NaN,NaN,NaN
-0.7931034482758621,-0.3793103448275862,-9.848844236670395,NaN,NaN,NaN
-0.7931034482758621,-0.3103448275862069,-8.166885501142586,NaN,NaN,NaN
-0.7931034482758621,-0.2413793103448276,-6.512994490324227,NaN,NaN,NaN
-0.7931034482758621,-0.1724137931034483,-4.920876248642707,NaN,NaN,NaN
-0.7931034482758621,-0.10344827586206896,-3.3673538868690414,NaN,NaN,NaN
-0.7931034482758621,-0.034482758620689655,-1.8347857899515554,NaN,NaN,NaN
-0.7931034482758621,0.034482758620689655,-0.3766239847493523,NaN,NaN,NaN
-0.7931034482758621,0.10344827586206896,1.0046448015561436,NaN,NaN,NaN
-0.7931034482758621,0.1724137931034483,2.4057757821018546,NaN,NaN,NaN
-0.7931034482758621,0.2413793103448276,3.5790805364231,NaN,NaN,NaN
-0.7931034482758621,0.3103448275862069,4.757811304272673,NaN,NaN,NaN
-0.7931034482758621,0.3793103448275862,5.652339027538403,NaN,NaN,NaN
-0.7931034482758621,0.4482758620689655,6.393902654990123,NaN,NaN,NaN
-0.7931034482758621,0.5172413793103449,6.859709124824152,NaN,NaN,NaN
-0.7931034482758621,0.5862068965517241,6.91887748350656,NaN,NaN,NaN
-0.7931034482758621,0.6551724137931034,6.530460704434182,NaN,NaN,NaN
-0.7931034482758621,0.7241379310344828,5.345932087441348,NaN,NaN,NaN
-0.7931034482758621,0.7931034482758621,3.1678967696724114,NaN,NaN,NaN
-0.7931034482758621,0.8620689655172413,-0.5971652612960535,NaN,NaN,NaN
-0.7931034482758621,0.9310344827586207,-6.2943016696109995,NaN,NaN,NaN
-0.7241379310344828,-0.9310344827586207,-25.392756176546392,NaN,NaN,NaN
-0.7241379310344828,-0.8620689655172413,-22.76838936816393,NaN,NaN,NaN
-0.7241379310344828,-0.7931034482758621,-20.376299084002078,NaN,NaN,NaN
-0.7241379310344828,-0.7241379310344828,-18.192667241881146,NaN,NaN,NaN
-0.7241379310344828,-0.6551724137931034,-16.247044187452154,NaN,NaN,NaN
-0.7241379310344828,-0.5862068965517241,-14.343999197998173,NaN,NaN,NaN
-0.7241379310344828,-0.5172413793103449,-12.550300307181157,NaN,NaN,NaN
-0.7241379310344828,-0.4482758620689655,-10.850486505554779,NaN,NaN,NaN
-0.7241379310344828,-0.3793103448275862,-9.32483827840108,NaN,NaN,NaN
-0.7241379310344828,-0.3103448275862069,-7.804036763586848,NaN,NaN,NaN
-0.7241379310344828,-0.2413793103448276,-6.2332512528850055,NaN,NaN,NaN
-0.7241379310344828,-0.1724137931034483,-4.77231515936576,NaN,NaN,NaN
-0.7241379310344828,-0.10344827586206896,-3.3802597674175674,NaN,NaN,NaN
-0.7241379310344828,-0.034482758620689655,-2.004260588819857,NaN,NaN,NaN
-0.7241379310344828,0.034482758620689655,-0.7110277020076776,NaN,NaN,NaN
-0.7241379310344828,0.10344827586206896,0.5153426076692298,NaN,NaN,NaN
-0.7241379310344828,0.1724137931034483,1.6845451665724673,NaN,NaN,NaN
-0.7241379310344828,0.2413793103448276,2.6577689321917934,NaN,NaN,NaN
-0.7241379310344828,0.3103448275862069,3.526460050733651,NaN,NaN,NaN
-0.7241379310344828,0.3793103448275862,4.231100191343069,NaN,NaN,NaN
-0.7241379310344828,0.4482758620689655,4.740937679367599,NaN,NaN,NaN
-0.7241379310344828,0.5172413793103449,4.927190552342912,NaN,NaN,NaN
-0.7241379310344828,0.5862068965517241,4.748472400171246,NaN,NaN,NaN
-0.7241379310344828,0.6551724137931034,3.9921620715499957,NaN,NaN,NaN
-0.7241379310344828,0.7241379310344828,2.588029718645629,NaN,NaN,NaN
-0.7241379310344828,0.7931034482758621,0.24569102281462177,NaN,NaN,NaN
-0.7241379310344828,0.8620689655172413,-3.054651507816731,NaN,NaN,NaN
-0.7241379310344828,0.9310344827586207,-7.601355969050815,NaN,NaN,NaN
-0.6551724137931034,-0.9310344827586207,-23.20123397579383,NaN,NaN,NaN
-0.6551724137931034,-0.8620689655172413,-20.953422626818476,NaN,NaN,NaN
-0.6551724137931034,-0.7931034482758621,-18.835626804417537,NaN,NaN,NaN
-0.6551724137931034,-0.7241379310344828,-16.895177028492164,NaN,NaN,NaN
-0.6551724137931034,-0.6551724137931034,-15.01668336639113,NaN,NaN,NaN
-0.6551724137931034,-0.5862068965517241,-13.386799457223697,NaN,NaN,NaN
-0.6551724137931034,-0.5172413793103449,-11.776483590503805,NaN,NaN,NaN
-0.6551724137931034,-0.4482758620689655,-10.178463488415943,NaN,NaN,NaN
-0.6551724137931034,-0.3793103448275862,-8.627572612305357,NaN,NaN,NaN
-0.6551724137931034,-0.3103448275862069,-7.2293368882610265,NaN,NaN,NaN
-0.6551724137931034,-0.2413793103448276,-5.9020929671027735,NaN,NaN,NaN
-0.6551724137931034,-0.1724137931034483,-4.492087607638852,NaN,NaN,NaN
-0.6551724137931034,-0.10344827586206896,-3.3267978148586934,NaN,NaN,NaN
-0.6551724137931034,-0.034482758620689655,-2.1157184538615192,NaN,NaN,NaN
-0.6551724137931034,0.034482758620689655,-1.0033131750203714,NaN,NaN,NaN
-0.6551724137931034,0.10344827586206896,0.03977821934752766,NaN,NaN,NaN
-0.6551724137931034,0.1724137931034483,1.0859015819753324,NaN,NaN,NaN
-0.6551724137931034,0.2413793103448276,1.8893032678466777,NaN,NaN,NaN
-0.6551724137931034,0.3103448275862069,2.5697488352189284,NaN,NaN,NaN
-0.6551724137931034,0.3793103448275862,3.134354731531925,NaN,NaN,NaN
-0.6551724137931034,0.4482758620689655,3.339705639042537,NaN,NaN,NaN
-0.6551724137931034,0.5172413793103449,3.3315069442317657,NaN,NaN,NaN
-0.6551724137931034,0.5862068965517241,2.9525951777298354,NaN,NaN,NaN
-0.6551724137931034,0.6551724137931034,2.119497509593521,NaN,NaN,NaN
-0.6551724137931034,0.7241379310344828,0.6378165387096517,NaN,NaN,NaN
-0.6551724137931034,0.7931034482758621,-1.45876451794562,NaN,NaN,NaN
-0.6551724137931034,0.8620689655172413,-4.34466981328435,NaN,NaN,NaN
-0.6551724137931034,0.9310344827586207,-7.98486969072278,NaN,NaN,NaN
-0.5862068965517241,-0.9310344827586207,-20.936941948454105,NaN,NaN,NaN
-0.5862068965517241,-0.8620689655172413,-18.963991834407146,NaN,NaN,NaN
-0.5862068965517241,-0.7931034482758621,-17.159914423466557,NaN,NaN,NaN
-0.5862068965517241,-0.7241379310344828,-15.394932389608737,NaN,NaN,NaN
-0.5862068965517241,-0.6551724137931034,-13.836748920889187,NaN,NaN,NaN
-0.5862068965517241,-0.5862068965517241,-12.218596559956286,NaN,NaN,NaN
-0.5862068965517241,-0.5172413793103449,-10.702464901315393,NaN,NaN,NaN
-0.5862068965517241,-0.4482758620689655,-9.343038670950767,NaN,NaN,NaN
-0.5862068965517241,-0.3793103448275862,-8.02832179938401,NaN,NaN,NaN
-0.5862068965517241,-0.3103448275862069,-6.709297595993613,NaN,NaN,NaN
-0.5862068965517241,-0.2413793103448276,-5.512994134521956,NaN,NaN,NaN
-0.5862068965517241,-0.1724137931034483,-4.350719110057855,NaN,NaN,NaN
-0.5862068965517241,-0.10344827586206896,-3.227780220298901,NaN,NaN,NaN
-0.5862068965517241,-0.034482758620689655,-2.1222362112650304,NaN,NaN,NaN
-0.5862068965517241,0.034482758620689655,-1.1468068671250558,NaN,NaN,NaN
-0.5862068965517241,0.10344827586206896,-0.2989597307087724,NaN,NaN,NaN
-0.5862068965517241,0.1724137931034483,0.5122308393511694,NaN,NaN,NaN
-0.5862068965517241,0.2413793103448276,1.2796080329232162,NaN,NaN,NaN
-0.5862068965517241,0.3103448275862069,1.7516348180931538,NaN,NaN,NaN
-0.5862068965517241,0.3793103448275862,2.1244431134652544,NaN,NaN,NaN
-0.5862068965517241,0.4482758620689655,2.209740492426147,NaN,NaN,NaN
-0.5862068965517241,0.5172413793103449,2.1497898808632057,NaN,NaN,NaN
-0.5862068965517241,0.5862068965517241,1.6684281035069592,NaN,NaN,NaN
-0.5862068965517241,0.6551724137931034,0.677100733961636,NaN,NaN,NaN
-0.5862068965517241,0.7241379310344828,-0.6390682344485834,NaN,NaN,NaN
-0.5862068965517241,0.7931034482758621,-2.475483935335247,NaN,NaN,NaN
-0.5862068965517241,0.8620689655172413,-4.85580287553897,NaN,NaN,NaN
-0.5862068965517241,0.9310344827586207,-7.737939488106896,NaN,NaN,NaN
-0.5172413793103449,-0.9310344827586207,-18.56915101855933,NaN,NaN,NaN
-0.5172413793103449,-0.8620689655172413,-16.907111257254222,NaN,NaN,NaN
-0.5172413793103449,-0.7931034482758621,-15.353743405761099,NaN,NaN,NaN
-0.5172413793103449,-0.7241379310344828,-13.834624497969548,NaN,NaN,NaN
-0.5172413793103449,-0.6551724137931034,-12.28327676969086,NaN,NaN,NaN
-0.5172413793103449,-0.5862068965517241,-11.069706362504887,NaN,NaN,NaN
-0.5172413793103449,-0.5172413793103449,-9.729477037259418,NaN,NaN,NaN
-0.5172413793103449,-0.4482758620689655,-8.433231803592124,NaN,NaN,NaN
-0.5172413793103449,-0.3793103448275862,-7.28324630314911,NaN,NaN,NaN
-0.5172413793103449,-0.3103448275862069,-6.165346086913784,NaN,NaN,NaN
-0.5172413793103449,-0.2413793103448276,-5.048588142242959,NaN,NaN,NaN
